targetId,strataId,cohortId,cohortType,name
104,311,104003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] PSA above 20 at Dx FINAL
105,311,105003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] PSA above 20 at Dx FINAL
106,311,106003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] PSA above 20 at Dx FINAL
107,311,107003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] PSA above 20 at Dx FINAL
108,311,108003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] PSA above 20 at Dx FINAL
109,311,109003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] PSA above 20 at Dx FINAL
110,311,110003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] PSA above 20 at Dx FINAL
111,311,111003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] PSA above 20 at Dx FINAL
112,311,112003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] PSA above 20 at Dx FINAL
113,311,113003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] PSA above 20 at Dx FINAL
101,312,101003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] PSA below 10 at Dx FINAL
102,312,102003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] PSA below 10 at Dx FINAL
103,312,103003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] PSA below 10 at Dx FINAL
104,312,104003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] PSA below 10 at Dx FINAL
105,312,105003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] PSA below 10 at Dx FINAL
106,312,106003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] PSA below 10 at Dx FINAL
107,312,107003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] PSA below 10 at Dx FINAL
108,312,108003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] PSA below 10 at Dx FINAL
109,312,109003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] PSA below 10 at Dx FINAL
110,312,110003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] PSA below 10 at Dx FINAL
111,312,111003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] PSA below 10 at Dx FINAL
112,312,112003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] PSA below 10 at Dx FINAL
113,312,113003122,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] PSA below 10 at Dx FINAL
101,313,101003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] PSA 10-20 at Dx FINAL
102,313,102003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] PSA 10-20 at Dx FINAL
103,313,103003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] PSA 10-20 at Dx FINAL
104,313,104003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] PSA 10-20 at Dx FINAL
105,313,105003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] PSA 10-20 at Dx FINAL
106,313,106003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] PSA 10-20 at Dx FINAL
107,313,107003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] PSA 10-20 at Dx FINAL
108,313,108003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] PSA 10-20 at Dx FINAL
109,313,109003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] PSA 10-20 at Dx FINAL
110,313,110003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] PSA 10-20 at Dx FINAL
111,313,111003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] PSA 10-20 at Dx FINAL
112,313,112003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] PSA 10-20 at Dx FINAL
113,313,113003132,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] PSA 10-20 at Dx FINAL
101,314,101003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
102,314,102003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
103,314,103003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
104,314,104003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
105,314,105003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
106,314,106003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
107,314,107003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
108,314,108003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
109,314,109003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
110,314,110003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
111,314,111003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
112,314,112003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
113,314,113003142,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Gleason Grade 1 at Dx FINAL
101,315,101003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Earliest Gleason Grade 2 - 3
102,315,102003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Earliest Gleason Grade 2 - 3
103,315,103003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Earliest Gleason Grade 2 - 3
104,315,104003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Earliest Gleason Grade 2 - 3
105,315,105003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Earliest Gleason Grade 2 - 3
106,315,106003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Earliest Gleason Grade 2 - 3
107,315,107003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
108,315,108003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
109,315,109003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
110,315,110003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
111,315,111003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Earliest Gleason Grade 2 - 3
112,315,112003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
113,315,113003152,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Earliest Gleason Grade 2 - 3
101,316,101003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Earliest Gleason Grade 4
102,316,102003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Earliest Gleason Grade 4
103,316,103003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Earliest Gleason Grade 4
104,316,104003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Earliest Gleason Grade 4
105,316,105003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Earliest Gleason Grade 4
106,316,106003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Earliest Gleason Grade 4
107,316,107003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Earliest Gleason Grade 4
108,316,108003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Earliest Gleason Grade 4
109,316,109003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Earliest Gleason Grade 4
110,316,110003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Earliest Gleason Grade 4
111,316,111003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Earliest Gleason Grade 4
112,316,112003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Earliest Gleason Grade 4
113,316,113003162,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Earliest Gleason Grade 4
101,317,101003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Earliest Gleason Grade 5
102,317,102003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Earliest Gleason Grade 5
103,317,103003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Earliest Gleason Grade 5
104,317,104003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Earliest Gleason Grade 5
105,317,105003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Earliest Gleason Grade 5
106,317,106003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Earliest Gleason Grade 5
107,317,107003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Earliest Gleason Grade 5
108,317,108003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Earliest Gleason Grade 5
109,317,109003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Earliest Gleason Grade 5
110,317,110003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Earliest Gleason Grade 5
111,317,111003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Earliest Gleason Grade 5
112,317,112003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Earliest Gleason Grade 5
113,317,113003172,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Earliest Gleason Grade 5
101,318,101003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Metastasis stage M1a FINAL
102,318,102003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Metastasis stage M1a FINAL
103,318,103003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Metastasis stage M1a FINAL
104,318,104003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Metastasis stage M1a FINAL
105,318,105003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Metastasis stage M1a FINAL
106,318,106003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Metastasis stage M1a FINAL
107,318,107003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Metastasis stage M1a FINAL
108,318,108003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Metastasis stage M1a FINAL
109,318,109003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Metastasis stage M1a FINAL
110,318,110003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Metastasis stage M1a FINAL
111,318,111003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Metastasis stage M1a FINAL
112,318,112003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Metastasis stage M1a FINAL
113,318,113003182,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Metastasis stage M1a FINAL
101,319,101003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Metastasis stage M1b FINAL
102,319,102003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Metastasis stage M1b FINAL
103,319,103003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Metastasis stage M1b FINAL
104,319,104003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Metastasis stage M1b FINAL
105,319,105003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Metastasis stage M1b FINAL
106,319,106003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Metastasis stage M1b FINAL
107,319,107003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Metastasis stage M1b FINAL
108,319,108003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Metastasis stage M1b FINAL
109,319,109003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Metastasis stage M1b FINAL
110,319,110003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Metastasis stage M1b FINAL
111,319,111003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Metastasis stage M1b FINAL
112,319,112003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Metastasis stage M1b FINAL
113,319,113003192,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Metastasis stage M1b FINAL
101,320,101003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
102,320,102003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
103,320,103003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
104,320,104003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
105,320,105003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
106,320,106003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
107,320,107003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
108,320,108003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
109,320,109003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
110,320,110003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
111,320,111003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
112,320,112003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
113,320,113003202,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
